63,Apple iPhone 8 - Great Condition - (Unlocked  AT&T  T-Mobile  Verizon & More),0.0,10,0
64,Apple iPhone 12 64/128GB - Fully Unlocked AT&T T-Mobile Verizon - All colors,0.0,10,0
65,Apple iPhone 13 128GB Unlocked - Very Good,233.99,10,0
66,Apple iPhone 14 128/256/512GB Unlocked Good All Colors,0.0,10,0
67,Apple iPhone 5S 16GB 32GB 64GB (Unlocked) - All Colors - Smartphone,32.99,10,0
68,Apple iPhone 12 64GB 128GB 256GB - Unlocked AT&T T-Mobile - All Colors,0.0,10,0
69,Apple iPhone 14 Pro - 128 GB - Space Black (Flex) #I2.49,280.0,10,0
70,Apple iPhone 13 128 GB 5G Midnight Black(Factory Unlocked) OPEN BOX NEW OTHER,275.55,10,0
71,Apple iPhone 14 128GB Midnight Factory Unlocked Smartphone Open Box,294.99,10,0
72,Apple iPhone 14 A2649 256GB v.26.3.1 Midnight MPVV3LL/A Unlocked WC992,249.98,10,0
73,Apple iPhone 16e 128GB Unlocked Excellent Condition,379.0,10,0
74,Apple iPhone 12 Pro (Excellent Condition) - (Unlocked AT&T Verizon T-Mobile Etc),0.0,10,0
75,Apple iPhone 12 (Excellent Condition) - (Unlocked  AT&T  Verizon  T-Mobile),0.0,10,0
76,Apple iPhone 16 (Excellent Condition) - AT&T  Cricket 128GB Black,599.99,10,0
77,Apple iPhone 12 64GB - All Colors - Factory Unlocked - Good Condition,165.0,10,0
78,Apple iPhone 13 Pro Max 128/256/512GB/1TB Unlocked Good All Colors,0.0,10,0
79,New in Sealed Box Apple iPhone 13 MINI A2481 128/256 Factory Unlocked Smartphone,0.0,10,0
80,Apple iPhone 14 128GB Midnight Factory Unlocked (1-Year Warranty) Good,247.99,10,0
81,Apple iPhone 14 128GB - Fully Unlocked - VERY GOOD Condition,278.99,10,0
82,Apple iPhone 17 256GB Unlocked Good All Colors,0.0,10,0
83,Apple iPhone 13 128/256/512GB Unlocked Good All Colors,0.0,10,0
84,Apple iPhone 16 128GB Unlocked Smartphone A3081 Good Condition,495.0,10,0
85,Apple iPhone 6S 16GB 32GB 64GB 128GB Unlocked Verizon AT&T - Fair Condition,0.0,10,0
86,Apple iPhone 5s 16/32/64gb FREE SHIPPING BUNDLE,0.0,10,0
87,Apple iPhone 15 128GB Unlocked - Good,353.99,10,0
88,Apple iPhone 12 Pro 128 GB Graphite AT&T  T-Mobile  Verizon Unlocked,254.89,10,0
89,Apple iPhone SE 3rd Gen - (Great Condition) + Unlocked  AT&T  T-Mobile  Verizon,164.99,10,0
90,Apple iPhone 13 - (Excellent Condition) for (Unlocked  AT&T  Verizon  T-Mobile),0.0,10,0
